epoch,accuracy,loss
120,0.2942296266555786,3.8954927921295166
121,0.29670262336730957,3.880520820617676
122,0.2972721755504608,3.8685293197631836
123,0.2988009452819824,3.8531484603881836
124,0.3001798689365387,3.8419289588928223
125,0.3010641634464264,3.831890821456909
126,0.3016936480998993,3.816488027572632
127,0.3054256737232208,3.8008031845092773
128,0.30406174063682556,3.7946181297302246
129,0.30674460530281067,3.780184745788574
130,0.30750900506973267,3.7702929973602295
131,0.3082883656024933,3.7623186111450195
132,0.3116306960582733,3.7449028491973877
133,0.31255996227264404,3.7333390712738037
134,0.3151678740978241,3.7178454399108887
135,0.3146582841873169,3.710576057434082
136,0.3175809383392334,3.693521738052368
137,0.3195143938064575,3.6809463500976562
138,0.3215077817440033,3.6710052490234375
139,0.320608526468277,3.6673085689544678
140,0.3219124674797058,3.651623010635376
141,0.32449039816856384,3.6382081508636475
142,0.32615408301353455,3.624565601348877
143,0.32714328169822693,3.615535259246826
144,0.3282374143600464,3.6078193187713623
145,0.3299010694026947,3.5930724143981934
146,0.33235910534858704,3.5800323486328125
147,0.33388787508010864,3.566124200820923
148,0.3342475891113281,3.557173013687134
149,0.33672061562538147,3.5434718132019043
150,0.3393135368824005,3.528346538543701
151,0.3411121070384979,3.5203375816345215
152,0.34103718400001526,3.5119004249572754
153,0.3425809442996979,3.4992828369140625
154,0.34369003772735596,3.4868478775024414
155,0.34569844603538513,3.477957010269165
156,0.34586331248283386,3.471541404724121
157,0.3482913672924042,3.456372022628784
158,0.3500899374485016,3.4456353187561035
159,0.34977516531944275,3.437771797180176
160,0.35053956508636475,3.428938150405884
161,0.3525329828262329,3.4202046394348145
162,0.3527877628803253,3.4214026927948
163,0.3541966378688812,3.40181565284729
164,0.3560701310634613,3.3927488327026367
165,0.3595323860645294,3.3735806941986084
166,0.36275479197502136,3.3554489612579346
167,0.365062952041626,3.3416600227355957
168,0.36606714129447937,3.3314707279205322
169,0.3670263886451721,3.3208022117614746
170,0.3688699007034302,3.3115739822387695
171,0.3694394528865814,3.30430269241333
172,0.3712080419063568,3.2957513332366943
173,0.37293165922164917,3.280247449874878
174,0.37532973289489746,3.2690305709838867
175,0.37622901797294617,3.2595813274383545
176,0.3766636550426483,3.2570266723632812
177,0.37697842717170715,3.2503132820129395
178,0.3801858425140381,3.234407424926758
179,0.3832584023475647,3.2218546867370605
180,0.3843075633049011,3.2095694541931152
181,0.3862859606742859,3.2015726566314697
182,0.38639089465141296,3.189221143722534
183,0.3880995213985443,3.1827046871185303
184,0.38776978850364685,3.1776394844055176
185,0.38980814814567566,3.168944835662842
186,0.39133691787719727,3.154754638671875
187,0.39523380994796753,3.138718843460083
188,0.3970923125743866,3.1243348121643066
189,0.39692744612693787,3.1195943355560303
190,0.3992655873298645,3.106806516647339
191,0.40236809849739075,3.093874454498291
192,0.40302756428718567,3.085099220275879
193,0.40430155396461487,3.077413320541382
194,0.40490108728408813,3.071042060852051
195,0.40743404626846313,3.058518648147583
196,0.4089028835296631,3.0488851070404053
197,0.41089627146720886,3.0373265743255615
198,0.4114208519458771,3.0316758155822754
199,0.41139090061187744,3.0306928157806396
200,0.41252997517585754,3.0214431285858154
201,0.4155425727367401,3.002201795578003
202,0.4196942448616028,2.9858591556549072
203,0.4197542071342468,2.9823057651519775
204,0.4216127097606659,2.9702324867248535
205,0.4214778244495392,2.964071035385132
206,0.4236210882663727,2.954617500305176
207,0.4253447353839874,2.9422733783721924
208,0.42613908648490906,2.936983108520508
209,0.426858514547348,2.932502269744873
210,0.4270833432674408,2.9257771968841553
211,0.4297661781311035,2.9125990867614746
212,0.43207433819770813,2.8985331058502197
213,0.43414267897605896,2.8859846591949463
214,0.43643584847450256,2.8768274784088135
215,0.43818944692611694,2.8689591884613037
216,0.4368405342102051,2.8721542358398438
217,0.438279390335083,2.8564023971557617
218,0.44036272168159485,2.8475563526153564
219,0.4411870539188385,2.8388476371765137
220,0.444139689207077,2.8244690895080566
221,0.44746702909469604,2.813011884689331
222,0.4462679922580719,2.813969850540161
223,0.4470173716545105,2.803658962249756
224,0.4498351216316223,2.7916786670684814
225,0.45232313871383667,2.784409284591675
226,0.45292267203330994,2.7728161811828613
227,0.45636990666389465,2.759500503540039
228,0.45586031675338745,2.756631851196289
229,0.4566546678543091,2.7513339519500732
230,0.45762890577316284,2.7458434104919434
231,0.46056655049324036,2.7292327880859375
232,0.4610011875629425,2.7222719192504883
233,0.4631444811820984,2.715444803237915
234,0.46350419521331787,2.7076618671417236
235,0.46566247940063477,2.697486162185669
236,0.4682703912258148,2.6865522861480713
237,0.46867504715919495,2.6775083541870117
238,0.46972420811653137,2.6739182472229004
239,0.4692595899105072,2.6696407794952393
240,0.4692595899105072,2.6734778881073
241,0.47093823552131653,2.659266710281372
242,0.4721822440624237,2.6504931449890137
243,0.4771282970905304,2.6337709426879883
244,0.4773681163787842,2.621206283569336
245,0.47757792472839355,2.621894121170044
246,0.4804406464099884,2.611347198486328
247,0.4806804656982422,2.601516008377075
248,0.4808003604412079,2.605806350708008
249,0.48253896832466125,2.590522527694702
250,0.483468234539032,2.581235647201538
251,0.4851318895816803,2.572606325149536
252,0.4873201549053192,2.5632033348083496
253,0.48851919174194336,2.5598692893981934
254,0.4895983338356018,2.55530047416687
255,0.4902428090572357,2.5463082790374756
256,0.493405282497406,2.5285263061523438
257,0.4945143759250641,2.5201833248138428
258,0.49601319432258606,2.5181446075439453
259,0.4982164204120636,2.5030977725982666
260,0.499220609664917,2.495648145675659
261,0.4994754195213318,2.494025468826294
262,0.5006594657897949,2.4839653968811035
263,0.5017685890197754,2.4807162284851074
264,0.5027577877044678,2.4703478813171387
265,0.5044064521789551,2.460793972015381
266,0.5057703852653503,2.4564356803894043
267,0.5059502124786377,2.454624891281128
268,0.5062500238418579,2.4509267807006836
269,0.5081684589385986,2.43841290473938
270,0.5109712481498718,2.4242844581604004
271,0.5107613801956177,2.420708179473877
272,0.5111810564994812,2.4161112308502197
273,0.5125749111175537,2.412553071975708
274,0.5143435001373291,2.402472734451294
275,0.5147331953048706,2.393928289413452
276,0.518060564994812,2.3871688842773438
277,0.5195143818855286,2.380516767501831
278,0.5181055068969727,2.3788716793060303
279,0.5136091113090515,2.401304244995117
280,0.5165917277336121,2.3776347637176514
281,0.5203686952590942,2.3656740188598633
282,0.5229466557502747,2.3561887741088867
283,0.5249699950218201,2.341536521911621
284,0.5275779366493225,2.3271679878234863
285,0.5279825925827026,2.325345039367676
286,0.5297662019729614,2.317401170730591
287,0.5273381471633911,2.31778621673584
288,0.5335281491279602,2.2986273765563965
289,0.5324340462684631,2.301149845123291
290,0.5341426730155945,2.2919092178344727
291,0.5332134366035461,2.2914986610412598
292,0.5370503664016724,2.2746455669403076
293,0.5404526591300964,2.2613983154296875
294,0.5393884778022766,2.2573773860931396
295,0.5372601747512817,2.269829273223877
296,0.5402427911758423,2.2606515884399414
297,0.5418615341186523,2.249640464782715
298,0.5425059795379639,2.240001916885376
299,0.54446941614151,2.23166823387146
300,0.5466726422309875,2.2266814708709717
301,0.5465677380561829,2.2228055000305176
302,0.5472422242164612,2.213855504989624
303,0.5511091351509094,2.2020692825317383
304,0.5494754314422607,2.202368974685669
305,0.549340546131134,2.2093212604522705
306,0.5473171472549438,2.207577705383301
307,0.551034152507782,2.1909093856811523
308,0.5539867877960205,2.1760523319244385
309,0.5571492910385132,2.1650335788726807
310,0.5586330890655518,2.1574628353118896
311,0.5592026114463806,2.1484978199005127
312,0.5608813166618347,2.146186113357544
313,0.562529981136322,2.135699987411499
314,0.560686469078064,2.1453804969787598
315,0.5570293664932251,2.1614651679992676
316,0.5593824982643127,2.1529500484466553
317,0.5616756677627563,2.1324305534362793
318,0.5655275583267212,2.116818428039551
319,0.5677008628845215,2.1041574478149414
320,0.5691996216773987,2.0998504161834717
321,0.5686600804328918,2.098142385482788
322,0.5711780786514282,2.09006667137146
323,0.571687638759613,2.0844030380249023
324,0.5711930394172668,2.0804033279418945
325,0.5727667808532715,2.076343536376953
326,0.5748051404953003,2.0679852962493896
327,0.5755245685577393,2.062058448791504
328,0.5763639211654663,2.0546483993530273
329,0.5759592056274414,2.0631604194641113
330,0.5753597021102905,2.056370973587036
331,0.5795413851737976,2.04276967048645
332,0.5817295908927917,2.0317883491516113
333,0.5814898014068604,2.031029462814331
334,0.5799610018730164,2.035844564437866
335,0.5770233869552612,2.0453758239746094
336,0.5791966319084167,2.0409748554229736
337,0.5819844007492065,2.021230459213257
338,0.5860161781311035,2.006150245666504
339,0.5891487002372742,1.9848792552947998
340,0.5913219451904297,1.978912115097046
341,0.5911420583724976,1.9783189296722412
342,0.5922062397003174,1.9742522239685059
343,0.5909922122955322,1.9751391410827637
344,0.5932554006576538,1.9636139869689941
345,0.5943495035171509,1.9675449132919312
346,0.588908851146698,1.9761261940002441
347,0.5931954383850098,1.9654624462127686
348,0.5953686833381653,1.9562588930130005
349,0.597062349319458,1.9491592645645142
350,0.5992206335067749,1.9352054595947266
351,0.6004646420478821,1.928861141204834
352,0.6016486883163452,1.9245644807815552
353,0.5942596197128296,1.956149697303772
354,0.599625289440155,1.9311789274215698
355,0.6030125617980957,1.9103174209594727
356,0.6053507328033447,1.9068961143493652
357,0.6063848733901978,1.8959258794784546
358,0.6040917038917542,1.9068306684494019
359,0.6077937483787537,1.8920544385910034
360,0.61178058385849,1.8711013793945312
361,0.6133992671966553,1.8667312860488892
362,0.6123800873756409,1.864120602607727
363,0.6097272038459778,1.881015658378601
364,0.6064448356628418,1.8899927139282227
365,0.6105215549468994,1.8684611320495605
366,0.6139088869094849,1.8554588556289673
367,0.6159622073173523,1.8477725982666016
368,0.6163219213485718,1.8449127674102783
369,0.6123351454734802,1.856845736503601
370,0.6155575513839722,1.8423235416412354
371,0.6194844245910645,1.8300321102142334
372,0.615812361240387,1.8418117761611938
373,0.618345320224762,1.8274457454681396
374,0.6202937364578247,1.8226717710494995
375,0.6220473647117615,1.812448501586914
376,0.6209532618522644,1.8206963539123535
377,0.6229166388511658,1.8108701705932617
378,0.623441219329834,1.7996680736541748
379,0.6279676556587219,1.7855119705200195
380,0.6294064521789551,1.7782193422317505
381,0.6278177499771118,1.7822787761688232
382,0.6280125975608826,1.7788351774215698
383,0.6282224059104919,1.7750322818756104
384,0.6307404041290283,1.7660480737686157
385,0.6325689554214478,1.7561542987823486
386,0.632434070110321,1.7625608444213867
387,0.6337530016899109,1.752312421798706
388,0.6350719332695007,1.7451189756393433
389,0.634967029094696,1.7443076372146606
390,0.6376948356628418,1.7318583726882935
391,0.6405875086784363,1.7216322422027588
392,0.6403327584266663,1.7184547185897827
393,0.6403777003288269,1.7181167602539062
394,0.6396582722663879,1.7184375524520874
395,0.6396282911300659,1.7154314517974854
396,0.6413069367408752,1.7158427238464355
397,0.6385791301727295,1.717333436012268
398,0.6411271095275879,1.7099844217300415
399,0.6437050104141235,1.7027696371078491
400,0.6414868235588074,1.7068792581558228
401,0.6401528716087341,1.707990050315857
402,0.6448291540145874,1.685132622718811
403,0.648066520690918,1.6741211414337158
404,0.6490407586097717,1.6714979410171509
405,0.6489807963371277,1.6706205606460571
406,0.6503596901893616,1.666623592376709
407,0.6458183526992798,1.6814440488815308
408,0.6485012173652649,1.6712379455566406
409,0.652188241481781,1.6562392711639404
410,0.652218222618103,1.651435375213623
411,0.649685263633728,1.6599063873291016
412,0.6527128219604492,1.65447998046875
413,0.6545263528823853,1.6403324604034424
414,0.6587979793548584,1.6261614561080933
415,0.6597721576690674,1.6170543432235718
416,0.6606714725494385,1.613740086555481
417,0.6619304418563843,1.6076658964157104
418,0.6641187071800232,1.6006011962890625
419,0.6605965495109558,1.6111721992492676
420,0.661810576915741,1.605845332145691
421,0.6664867997169495,1.5866608619689941
422,0.6617955565452576,1.6080197095870972
423,0.6597421765327454,1.6119341850280762
424,0.6622152328491211,1.599690318107605
425,0.6623800992965698,1.600170373916626
426,0.6638489365577698,1.5894553661346436
427,0.6673261523246765,1.5758119821548462
428,0.6687350273132324,1.5694317817687988
429,0.6718674898147583,1.5594009160995483
430,0.6700239777565002,1.564730167388916
431,0.6692146062850952,1.566801905632019
432,0.6680605411529541,1.5698493719100952
433,0.6717326045036316,1.557818055152893
434,0.6741006970405579,1.5467342138290405
435,0.6756594777107239,1.5372415781021118
436,0.6761840581893921,1.5339667797088623
437,0.6798111796379089,1.522719144821167
438,0.6766786575317383,1.5302131175994873
439,0.6796612739562988,1.5216554403305054
440,0.6772481799125671,1.5220438241958618
441,0.6790167689323425,1.5206456184387207
442,0.6813699007034302,1.5104970932006836
443,0.677592933177948,1.5250499248504639
444,0.6792715787887573,1.5160657167434692
445,0.6822541952133179,1.507741928100586
446,0.6825839281082153,1.4985400438308716
447,0.6860162019729614,1.4870151281356812
448,0.6841127276420593,1.4914882183074951
449,0.6843824982643127,1.4961293935775757
450,0.6810101866722107,1.5044597387313843
451,0.6804856061935425,1.501343846321106
452,0.6872602105140686,1.4804195165634155
453,0.6909622550010681,1.463973045349121
454,0.6924310326576233,1.4572670459747314
455,0.690752387046814,1.4585260152816772
456,0.692625880241394,1.453782081604004
457,0.6926409006118774,1.4509023427963257
458,0.6892086267471313,1.4644484519958496
459,0.6888489127159119,1.4692883491516113
460,0.6911121010780334,1.4546583890914917
461,0.6967326402664185,1.4333442449569702
462,0.6953387260437012,1.4366364479064941
463,0.6981415152549744,1.4254590272903442
464,0.6952338218688965,1.4417554140090942
465,0.6937949657440186,1.441744089126587
466,0.6965078115463257,1.4299094676971436
467,0.6992655992507935,1.4181948900222778
468,0.7004196643829346,1.414482831954956
469,0.7016486525535583,1.4098799228668213
470,0.7028777003288269,1.4059656858444214
471,0.6989508271217346,1.4206185340881348
472,0.697407066822052,1.4225038290023804
473,0.7010191679000854,1.411270022392273
474,0.7031174898147583,1.396437406539917
475,0.7038668990135193,1.391506314277649
476,0.7049909830093384,1.3885120153427124
477,0.7086181044578552,1.3793314695358276
478,0.7085581421852112,1.3745567798614502
479,0.7094274759292603,1.367294192314148
480,0.7126349210739136,1.3589427471160889
481,0.7108363509178162,1.3616975545883179
482,0.7100869417190552,1.3680789470672607
483,0.7076438665390015,1.3743760585784912
484,0.6988459229469299,1.41171395778656
485,0.6988159418106079,1.406002163887024
486,0.7086330652236938,1.368648648262024
487,0.7138039469718933,1.3506957292556763
488,0.7162020206451416,1.3357547521591187
489,0.7183453440666199,1.3318886756896973
490,0.7192596197128296,1.3209394216537476
491,0.7210881114006042,1.3175965547561646
492,0.7202188372612,1.3195502758026123
493,0.7187649607658386,1.322278380393982
494,0.7177008390426636,1.3262404203414917
495,0.7171462774276733,1.3280810117721558
496,0.7194094657897949,1.322176218032837
497,0.7160521745681763,1.3320896625518799
498,0.7104166746139526,1.3504382371902466
499,0.7145982980728149,1.3335946798324585
500,0.7200689315795898,1.3114806413650513
501,0.7240707278251648,1.2983454465866089
502,0.7252547740936279,1.2918857336044312
503,0.7270833253860474,1.2835899591445923
504,0.7290917038917542,1.2771246433258057
505,0.7297811508178711,1.2717763185501099
506,0.7313699126243591,1.2665295600891113
507,0.7311301231384277,1.2667514085769653
508,0.7322242259979248,1.2671047449111938
509,0.7304406762123108,1.2634952068328857
510,0.7309202551841736,1.2624950408935547
511,0.7287919521331787,1.2716528177261353
512,0.728687047958374,1.271153211593628
513,0.7259142398834229,1.275140643119812
514,0.7290467619895935,1.268129825592041
515,0.7322391867637634,1.2546840906143188
516,0.7308753132820129,1.2568596601486206
517,0.7306205034255981,1.26060950756073
518,0.730905294418335,1.2573084831237793
519,0.7340977191925049,1.2456145286560059
520,0.736091136932373,1.239003300666809
521,0.7363009452819824,1.2359424829483032
522,0.73850417137146,1.22403085231781
523,0.7398681044578552,1.2220981121063232
524,0.7380995154380798,1.225018858909607
525,0.7373951077461243,1.2273746728897095
526,0.7385191917419434,1.2234556674957275
527,0.737844705581665,1.223459005355835
528,0.7358063459396362,1.2273513078689575
529,0.7326288819313049,1.2422360181808472
530,0.734502375125885,1.2360974550247192
531,0.7354166507720947,1.2266449928283691
532,0.741876482963562,1.2063716650009155
533,0.7369454503059387,1.2243565320968628
534,0.7407224178314209,1.2109078168869019
535,0.7456085085868835,1.1925619840621948
536,0.7471522688865662,1.1819860935211182
537,0.7491157054901123,1.1764546632766724
538,0.7502548098564148,1.170993685722351
539,0.7483363151550293,1.1742647886276245
540,0.7495353817939758,1.1742571592330933
541,0.7475569248199463,1.1763721704483032
542,0.7482613921165466,1.1737315654754639
543,0.7513339519500732,1.1605886220932007
544,0.7534472346305847,1.1567070484161377
545,0.7513939142227173,1.1585445404052734
546,0.7494903802871704,1.1656432151794434
547,0.7490557432174683,1.1649751663208008
548,0.7500149607658386,1.1640007495880127
549,0.7521882653236389,1.15841543674469
550,0.7539418339729309,1.1484698057174683
551,0.7528777122497559,1.1542823314666748
552,0.7527428269386292,1.1507149934768677
553,0.7561900615692139,1.1377445459365845
554,0.7547512054443359,1.1373939514160156
555,0.7561600804328918,1.1338943243026733
556,0.7560551762580872,1.1359611749649048
557,0.7580035924911499,1.1311088800430298
558,0.7590227723121643,1.1269569396972656
559,0.7571492791175842,1.130492091178894
560,0.7535521388053894,1.144392490386963
561,0.7540167570114136,1.1416878700256348
562,0.7597422003746033,1.1238462924957275
563,0.7600269913673401,1.114762306213379
564,0.7612410187721252,1.1132116317749023
565,0.7599520087242126,1.11591637134552
566,0.7608363032341003,1.1122446060180664
567,0.7634742259979248,1.100782036781311
568,0.7638939023017883,1.0977174043655396
569,0.7659922242164612,1.0900371074676514
570,0.76975417137146,1.0768897533416748
571,0.7713578939437866,1.0711017847061157
572,0.7605665326118469,1.111217975616455
573,0.7578836679458618,1.116930365562439
574,0.7580035924911499,1.1143168210983276
575,0.7648231387138367,1.094333291053772
576,0.7691397070884705,1.0778615474700928
577,0.7659022808074951,1.0870823860168457
578,0.7684652209281921,1.0766750574111938
579,0.7724370360374451,1.0626394748687744
580,0.7690797448158264,1.073208212852478
581,0.7701438665390015,1.071563482284546
582,0.772062361240387,1.0618562698364258
583,0.7729915976524353,1.0528483390808105
584,0.7750599384307861,1.0487407445907593
585,0.7758992910385132,1.0446863174438477
586,0.7745503783226013,1.0506131649017334
587,0.7737859487533569,1.0543973445892334
588,0.7726469039916992,1.0500956773757935
589,0.7718974947929382,1.0577232837677002
590,0.7731714844703674,1.0494091510772705
591,0.7764838337898254,1.038116455078125
592,0.7748201489448547,1.0433907508850098
593,0.7740707397460938,1.0470863580703735
594,0.7748051285743713,1.0404326915740967
595,0.7769184708595276,1.035349726676941
596,0.7793465256690979,1.0246535539627075
597,0.778687059879303,1.0263197422027588
598,0.7817895412445068,1.0163938999176025
599,0.7811000943183899,1.0186963081359863
600,0.7790767550468445,1.0255752801895142
601,0.7821492552757263,1.0113712549209595
602,0.7848471403121948,1.0017424821853638
603,0.7863009572029114,0.9964489936828613
604,0.7880246043205261,0.9896798729896545
605,0.7752698063850403,1.0371904373168945
606,0.7689298391342163,1.0571365356445312
607,0.7761690616607666,1.0282572507858276
608,0.7775629758834839,1.0188384056091309
609,0.7770233750343323,1.029069423675537
610,0.7744904160499573,1.0344246625900269
611,0.7831984162330627,1.0056321620941162
612,0.7882493734359741,0.983216404914856
613,0.7926408648490906,0.9662286639213562
614,0.79446941614151,0.9606632590293884
615,0.796282947063446,0.9541090130805969
616,0.7952337861061096,0.9527338743209839
617,0.7943045496940613,0.9588265419006348
618,0.7926708459854126,0.962936520576477
619,0.7931354641914368,0.9605317711830139
620,0.7895683646202087,0.9742776155471802
621,0.7865857481956482,0.9865478873252869
622,0.7829586267471313,0.9930968880653381
623,0.7854017019271851,0.9803803563117981
624,0.789688229560852,0.9711140990257263
625,0.7879946231842041,0.9772017002105713
626,0.7898830771446228,0.9649502038955688
627,0.7938848733901978,0.954198956489563
628,0.7952937483787537,0.9499600529670715
629,0.795968234539032,0.9437928795814514
630,0.7976168990135193,0.9369715452194214
631,0.7994754314422607,0.9323232173919678
632,0.8020983338356018,0.9201164245605469
633,0.8030725717544556,0.9204633831977844
634,0.8009142875671387,0.9200143814086914
635,0.8031774759292603,0.9155939817428589
636,0.8006145358085632,0.922376811504364
637,0.7973771095275879,0.9333208203315735
638,0.7865407466888428,0.9732679128646851
639,0.773066520690918,1.0186989307403564
640,0.7761690616607666,1.00559401512146
641,0.7921013236045837,0.951863706111908
642,0.8001498579978943,0.918543815612793
643,0.8042715787887573,0.9081178307533264
644,0.8068495392799377,0.8970332741737366
645,0.8070593476295471,0.8954187035560608
646,0.8080335855484009,0.891242504119873
647,0.8088428974151611,0.8883760571479797
648,0.8065347671508789,0.89980548620224
649,0.7964328527450562,0.9365324378013611
650,0.7980965375900269,0.9235948324203491
651,0.8048261404037476,0.8991669416427612
652,0.8064748048782349,0.8947205543518066
653,0.8086181282997131,0.8870821595191956
654,0.8108662962913513,0.879725992679596
655,0.8114957809448242,0.8775164484977722
656,0.8081984519958496,0.8828637003898621
657,0.8074939846992493,0.8874942660331726
658,0.8068195581436157,0.8875267505645752
659,0.8110611438751221,0.8745599389076233
660,0.8092925548553467,0.8819305896759033
661,0.8048411011695862,0.8969660401344299
662,0.8027727603912354,0.9021182656288147
663,0.8070144057273865,0.8871163725852966
664,0.809127688407898,0.8808980584144592
665,0.8057404160499573,0.8974478244781494
666,0.8031924366950989,0.9000675678253174
667,0.8072541952133179,0.8806437253952026
668,0.8107314109802246,0.8716834783554077
669,0.8148980736732483,0.8554143905639648
670,0.8151828646659851,0.8502643704414368
671,0.8185851573944092,0.8409322500228882
672,0.8197841644287109,0.836105227470398
673,0.8182404041290283,0.8369711637496948
674,0.8151079416275024,0.8502829074859619
675,0.8156025409698486,0.8465133309364319
676,0.8131744861602783,0.8576575517654419
677,0.8110311627388,0.8646612167358398
678,0.809997022151947,0.8677307367324829
679,0.8023081421852112,0.8917080760002136
680,0.8068195581436157,0.8765004277229309
681,0.813249409198761,0.8546438813209534
682,0.8181354999542236,0.8361680507659912
683,0.8215377926826477,0.8218249082565308
684,0.8192296028137207,0.8284168839454651
685,0.8212979435920715,0.825451672077179
686,0.8222422003746033,0.821584939956665
687,0.8203087449073792,0.8263877630233765
688,0.8188099265098572,0.8314270377159119
689,0.8187949657440186,0.8289082646369934
690,0.8184652328491211,0.8286466598510742
691,0.8197392225265503,0.8269913792610168
692,0.8219574093818665,0.8140005469322205
693,0.825779378414154,0.8042172789573669
694,0.8280425667762756,0.7955371737480164
695,0.825689435005188,0.7986441850662231
696,0.8287919759750366,0.7913196086883545
697,0.8284772038459778,0.7880129814147949
698,0.8291666507720947,0.7878738641738892
699,0.8266336917877197,0.7952617406845093
700,0.8261840343475342,0.7949587106704712
701,0.8265437483787537,0.7931199669837952
702,0.8246402740478516,0.8029129505157471
703,0.8187350034713745,0.8263291716575623
704,0.8187050223350525,0.8207254409790039
705,0.8194544315338135,0.8145110607147217
706,0.8246402740478516,0.7970307469367981
707,0.8285071849822998,0.7849066853523254
708,0.8302608132362366,0.780593752861023
709,0.829781174659729,0.7802496552467346
710,0.8290767669677734,0.7801251411437988
711,0.8309352397918701,0.7736847400665283
712,0.8260341882705688,0.7896287441253662
713,0.8245653510093689,0.7976283431053162
714,0.8224819898605347,0.800305187702179
